entry_time,exit_time,dir,entry,exit,sl,tp,points,pnl,reason,r_mult,hour,dow,run,risk_pct,dist_module_pct,dist_level_pct,vol_pct,above_ma,equity
2021-10-06 13:26:00-04:00,2021-10-06 13:29:00-04:00,1,14637.759,14663.499,14629.179,14663.499,25.23999999999978,49.23999999999956,TP,2.942,13,2,3,0.0586,83.4445,0.8781,0.071,1,-26450.68714600527
2021-10-07 09:30:00-04:00,2021-10-07 09:31:00-04:00,-1,14888.779,14893.309,14893.309,14875.189000000004,-5.029999999998836,-11.299999999997672,SL,-1.11,9,3,3,0.0304,5.4706,3.052,0.0335,0,-26461.98714600527
2021-10-07 09:36:00-04:00,2021-10-07 09:59:00-04:00,-1,14940.519,14959.547,14959.547,14883.435,-19.528000000000247,-40.2960000000005,SL,-1.026,9,3,4,0.1274,5.1054,3.3878,0.0425,1,-26502.283146005273
2021-10-07 11:26:00-04:00,2021-10-07 14:03:00-04:00,1,14977.489,14966.059,14966.059,15011.779,-11.930000000000291,-25.10000000000058,SL,-1.044,11,3,5,0.0763,83.82,0.5334,0.046,1,-26527.383146005275
2021-10-08 10:00:00-04:00,2021-10-08 10:40:00-04:00,1,14890.479,14856.969,14856.969,14991.009,-34.01000000000022,-69.26000000000043,SL,-1.015,10,4,3,0.225,83.7254,0.8062,0.105,0,-26596.643146005277
2021-10-08 11:32:00-04:00,2021-10-08 11:33:00-04:00,1,14862.769,14854.499,14854.499,14887.579000000002,-8.770000000000437,-18.78000000000087,SL,-1.06,11,4,3,0.0556,83.6951,0.9941,0.0691,0,-26615.42314600528
2021-10-08 12:13:00-04:00,2021-10-08 12:26:00-04:00,1,14846.279,14834.059,14834.059,14882.939000000004,-12.720000000001164,-26.680000000002327,SL,-1.041,12,4,6,0.0823,83.677,1.1063,0.0519,0,-26642.103146005284
2021-10-08 13:07:00-04:00,2021-10-08 13:15:00-04:00,1,14840.569,14834.259,14834.259,14859.498999999998,-6.809999999999491,-14.859999999998982,SL,-1.079,13,4,4,0.0425,83.6707,1.1452,0.0401,0,-26656.963146005284
2021-10-08 13:27:00-04:00,2021-10-08 13:29:00-04:00,-1,14805.539,14813.649,14813.649,14781.209000000004,-8.609999999998763,-18.459999999997525,SL,-1.062,13,4,3,0.0548,6.0636,0.2523,0.0427,0,-26675.423146005283
2021-10-11 09:32:00-04:00,2021-10-11 15:00:00-04:00,1,14779.269,14811.949,14735.899,14909.379000000003,32.18000000000029,63.12000000000058,EOD,0.742,9,0,4,0.2935,83.603,0.4081,0.0395,1,-26612.303146005284
2021-10-12 09:33:00-04:00,2021-10-12 09:43:00-04:00,1,14774.539,14716.659,14716.659,14948.179000000004,-58.38000000000102,-118.00000000000203,SL,-1.009,9,1,6,0.3918,83.5977,0.9074,0.0435,1,-26730.303146005288
2021-10-12 10:07:00-04:00,2021-10-12 10:15:00-04:00,-1,14698.069,14728.709,14728.709,14606.148999999996,-31.140000000001237,-63.520000000002476,SL,-1.016,10,1,4,0.2085,6.8391,0.6136,0.1022,0,-26793.823146005292
2021-10-12 10:18:00-04:00,2021-10-12 10:38:00-04:00,1,14694.189,14663.769,14663.769,14785.449,-30.920000000000073,-63.08000000000015,SL,-1.016,10,1,3,0.207,83.508,1.4591,0.1203,0,-26856.903146005294
2021-10-12 12:19:00-04:00,2021-10-12 12:33:00-04:00,-1,14721.959,14694.689,14731.049,14694.689,26.770000000000437,52.30000000000087,TP,2.945,12,1,4,0.0617,6.6658,0.7749,0.0624,0,-26804.603146005295
2021-10-12 13:15:00-04:00,2021-10-12 13:16:00-04:00,-1,14660.739,14667.359,14667.359,14640.878999999997,-7.1200000000008,-15.480000000001601,SL,-1.076,13,1,5,0.0452,7.1112,0.3606,0.0482,0,-26820.083146005298
2021-10-12 13:25:00-04:00,2021-10-12 13:45:00-04:00,1,14658.289,14689.639000000003,14647.839,14689.639000000003,30.850000000002183,60.460000000004364,TP,2.952,13,1,3,0.0713,83.4676,1.7076,0.0491,0,-26759.623146005295
2021-10-13 09:31:00-04:00,2021-10-13 09:32:00-04:00,1,14779.039,14744.869,14744.869,14881.549,-34.67000000000007,-70.58000000000014,SL,-1.015,9,2,3,0.2312,83.6027,0.1045,0.062,1,-26830.203146005297
2021-10-13 09:39:00-04:00,2021-10-13 09:42:00-04:00,1,14787.139,14763.479,14763.479,14858.118999999999,-24.159999999999854,-49.55999999999971,SL,-1.021,9,2,3,0.16,83.6117,0.0496,0.0721,1,-26879.763146005298
2021-10-13 10:21:00-04:00,2021-10-13 10:36:00-04:00,-1,14705.499,14725.069,14725.069,14646.789,-20.06999999999971,-41.37999999999942,SL,-1.026,10,2,3,0.1331,6.7851,0.7289,0.1106,0,-26921.1431460053
2021-10-13 11:20:00-04:00,2021-10-13 11:35:00-04:00,-1,14719.969,14683.128999999997,14732.249,14683.128999999997,36.340000000001965,71.44000000000393,TP,2.959,11,2,3,0.0834,6.6802,0.8265,0.0713,1,-26849.703146005297
2021-10-13 11:38:00-04:00,2021-10-13 11:45:00-04:00,1,14684.219,14721.238999999994,14671.879,14721.238999999994,36.51999999999498,71.79999999998996,TP,2.959,11,2,3,0.084,83.4968,0.7509,0.0631,0,-26777.90314600531
2021-10-13 11:51:00-04:00,2021-10-13 12:48:00-04:00,-1,14740.189,14709.979000000001,14750.259,14709.979000000001,29.709999999999127,58.17999999999825,TP,2.95,11,2,5,0.0683,6.5338,0.9625,0.0628,1,-26719.72314600531
2021-10-14 09:48:00-04:00,2021-10-14 09:52:00-04:00,-1,14951.949,14964.427,14964.427,14914.515000000003,-12.977999999999156,-27.19599999999831,SL,-1.04,9,3,3,0.0835,5.025,2.333,0.0509,1,-26746.91914600531
2021-10-14 10:10:00-04:00,2021-10-14 10:28:00-04:00,1,14988.959,14983.489,14983.489,15005.369000000004,-5.970000000001164,-13.180000000002329,SL,-1.091,10,3,3,0.0365,83.8324,0.9538,0.0604,1,-26760.099146005316
2021-10-14 10:34:00-04:00,2021-10-14 10:38:00-04:00,-1,14983.929,14989.919,14989.919,14965.959,-6.489999999999782,-14.219999999999564,SL,-1.083,10,3,3,0.04,4.8009,2.5415,0.0587,1,-26774.319146005317
2021-10-14 10:59:00-04:00,2021-10-14 11:03:00-04:00,1,14993.579,14987.629,14987.629,15011.428999999996,-6.449999999998909,-14.139999999997817,SL,-1.084,10,3,3,0.0397,83.8373,0.9843,0.0412,1,-26788.459146005316
2021-10-14 11:26:00-04:00,2021-10-14 11:58:00-04:00,1,15003.149,15024.958999999995,14995.879,15024.958999999995,21.309999999995853,41.3799999999917,TP,2.931,11,3,3,0.0485,83.8477,1.0474,0.0383,1,-26747.079146005326
2021-10-14 12:24:00-04:00,2021-10-14 12:38:00-04:00,1,15038.379,15047.169000000002,15035.449,15047.169000000002,8.290000000000873,15.340000000001746,TP,2.829,12,3,3,0.0195,83.8855,1.2793,0.0286,1,-26731.739146005326
2021-10-14 13:06:00-04:00,2021-10-14 13:23:00-04:00,1,15037.979,15030.079,15030.079,15061.678999999998,-8.399999999999636,-18.03999999999927,SL,-1.063,13,3,5,0.0525,83.8851,1.2766,0.0254,1,-26749.779146005327
2021-10-15 10:54:00-04:00,2021-10-15 10:56:00-04:00,-1,15102.689,15110.819,15110.819,15078.299000000003,-8.6299999999992,-18.499999999998398,SL,-1.062,10,4,4,0.0538,3.9768,1.8301,0.0545,1,-26768.279146005327
2021-10-15 11:02:00-04:00,2021-10-15 11:10:00-04:00,-1,15122.199,15130.249,15130.249,15098.049000000003,-8.549999999999272,-18.339999999998543,SL,-1.062,11,4,5,0.0532,3.8426,1.9567,0.0505,1,-26786.619146005327
2021-10-15 11:20:00-04:00,2021-10-15 11:44:00-04:00,-1,15120.169,15090.769000000002,15129.969,15090.769000000002,28.899999999997817,56.55999999999563,TP,2.949,11,4,3,0.0648,3.8566,1.9436,0.0443,1,-26730.059146005333
2021-10-15 12:36:00-04:00,2021-10-15 13:15:00-04:00,1,15101.377,15092.539,15092.539,15127.891,-9.337999999999738,-19.915999999999475,SL,-1.057,12,4,5,0.0585,83.9527,0.0327,0.0354,1,-26749.975146005334
2021-10-15 13:30:00-04:00,2021-10-15 14:09:00-04:00,1,15105.479,15124.408999999998,15099.169,15124.408999999998,18.429999999998472,35.61999999999694,TP,2.921,13,4,3,0.0418,83.9571,0.0055,0.0272,1,-26714.35514600534
2021-10-18 11:11:00-04:00,2021-10-18 11:14:00-04:00,1,15211.179,15203.199,15203.199,15235.118999999999,-8.479999999999563,-18.199999999999125,SL,-1.063,11,0,3,0.0525,84.0686,0.2411,0.0445,1,-26732.55514600534
2021-10-18 12:01:00-04:00,2021-10-18 13:15:00-04:00,1,15223.679,15246.628999999999,15216.029,15246.628999999999,22.44999999999891,43.659999999997815,TP,2.935,12,0,4,0.0503,84.0816,0.323,0.0325,1,-26688.895146005343
2021-10-18 13:22:00-04:00,2021-10-18 14:42:00-04:00,1,15252.439,15270.679,15246.359,15270.679,17.73999999999978,34.23999999999956,TP,2.918,13,0,4,0.0399,84.1117,0.5109,0.0265,1,-26654.655146005345
2021-10-19 09:32:00-04:00,2021-10-19 09:33:00-04:00,1,15340.449,15323.849,15323.849,15390.249000000002,-17.100000000000364,-35.44000000000073,SL,-1.03,9,1,3,0.1082,84.2028,0.078,0.0261,0,-26690.095146005347
2021-10-19 10:02:00-04:00,2021-10-19 10:56:00-04:00,1,15338.939,15381.449,15324.769,15381.449,42.01000000000022,82.78000000000044,TP,2.965,10,1,3,0.0924,84.2013,0.0682,0.0584,0,-26607.31514600535
2021-10-19 11:03:00-04:00,2021-10-19 11:52:00-04:00,-1,15389.169,15395.287,15395.287,15370.814999999999,-6.618000000000393,-14.476000000000786,SL,-1.082,11,1,5,0.0398,2.0412,2.1972,0.0481,1,-26621.79114600535
2021-10-19 12:00:00-04:00,2021-10-19 12:56:00-04:00,-1,15390.749,15399.539,15399.539,15364.378999999997,-9.290000000000873,-19.820000000001745,SL,-1.057,12,1,3,0.0571,2.0307,2.2072,0.0314,1,-26641.611146005354
2021-10-20 09:33:00-04:00,2021-10-20 09:35:00-04:00,1,15434.839,15421.969,15421.969,15473.449000000002,-13.3700000000008,-27.9800000000016,SL,-1.039,9,2,3,0.0834,84.2994,0.0438,0.0235,1,-26669.591146005358
2021-10-20 11:05:00-04:00,2021-10-20 12:43:00-04:00,1,15405.309,15395.479,15395.479,15434.798999999999,-10.329999999999927,-21.899999999999853,SL,-1.051,11,2,4,0.0638,84.2693,0.2356,0.0426,0,-26691.49114600536
2021-10-20 13:01:00-04:00,2021-10-20 13:16:00-04:00,-1,15395.389,15355.728999999996,15408.609,15355.728999999996,39.16000000000349,77.08000000000699,TP,2.962,13,2,4,0.0859,1.9999,0.6642,0.0287,0,-26614.411146005354
2021-10-21 09:48:00-04:00,2021-10-21 09:50:00-04:00,-1,15386.619,15396.869,15396.869,15355.869,-10.75,-22.74,SL,-1.049,9,3,3,0.0666,2.0581,0.3549,0.04,1,-26637.151146005355
2021-10-21 10:10:00-04:00,2021-10-21 10:14:00-04:00,-1,15406.039,15413.549,15413.549,15383.509,-8.010000000000218,-17.260000000000435,SL,-1.067,10,3,3,0.0487,1.9294,0.4805,0.048,1,-26654.411146005357
2021-10-21 10:19:00-04:00,2021-10-21 10:24:00-04:00,-1,15420.069,15425.459,15425.459,15403.898999999996,-5.890000000001237,-13.020000000002474,SL,-1.093,10,3,3,0.035,1.8367,0.5711,0.0503,1,-26667.43114600536
2021-10-21 10:48:00-04:00,2021-10-21 10:54:00-04:00,1,15453.159,15445.639,15445.639,15475.719000000001,-8.020000000000437,-17.28000000000087,SL,-1.066,10,3,3,0.0487,84.318,0.0366,0.0385,1,-26684.711146005364
2021-10-21 11:07:00-04:00,2021-10-21 11:10:00-04:00,1,15448.789,15443.559,15443.559,15464.479000000005,-5.730000000001382,-12.700000000002765,SL,-1.096,11,3,3,0.0339,84.3136,0.0649,0.0333,1,-26697.41114600537
2021-10-21 11:22:00-04:00,2021-10-21 11:28:00-04:00,1,15433.279,15425.389,15425.389,15456.949000000004,-8.390000000001237,-18.020000000002472,SL,-1.063,11,3,7,0.0511,84.2978,0.1654,0.0332,1,-26715.431146005372
2021-10-21 11:44:00-04:00,2021-10-21 12:05:00-04:00,1,15423.059,15416.399,15416.399,15443.038999999999,-7.1599999999998545,-15.55999999999971,SL,-1.075,11,3,3,0.0432,84.2874,0.2318,0.0376,1,-26730.991146005374
2021-10-21 13:02:00-04:00,2021-10-21 13:03:00-04:00,1,15448.639,15445.089,15445.089,15459.288999999997,-4.049999999999272,-9.339999999998545,SL,-1.141,13,3,4,0.023,84.3134,0.0658,0.0298,1,-26740.331146005374
2021-10-22 09:38:00-04:00,2021-10-22 09:39:00-04:00,-1,15462.839,15468.449,15468.449,15446.008999999998,-6.110000000000582,-13.460000000001164,SL,-1.089,9,4,5,0.0363,1.555,0.9719,0.03,1,-26753.791146005377
2021-10-22 10:02:00-04:00,2021-10-22 10:12:00-04:00,1,15438.959,15424.559,15424.559,15482.159000000005,-14.900000000001455,-31.04000000000291,SL,-1.035,10,4,3,0.0933,84.3036,0.3657,0.0511,0,-26784.83114600538
2021-10-22 10:30:00-04:00,2021-10-22 10:49:00-04:00,-1,15461.649,15421.748999999996,15474.949,15421.748999999996,39.400000000003274,77.56000000000655,TP,2.962,10,4,9,0.086,1.5628,0.9643,0.0647,1,-26707.271146005376
2021-10-22 11:00:00-04:00,2021-10-22 11:02:00-04:00,1,15423.229,15414.169,15414.169,15450.408999999998,-9.55999999999949,-20.35999999999898,SL,-1.055,11,4,3,0.0587,84.2876,0.4681,0.0528,0,-26727.631146005377
2021-10-22 12:49:00-04:00,2021-10-22 12:56:00-04:00,-1,15382.839,15360.579,15390.259,15360.579,21.76000000000022,42.280000000000435,TP,2.933,12,4,3,0.0482,2.0832,0.4569,0.0525,0,-26685.351146005378
2021-10-22 13:10:00-04:00,2021-10-22 13:58:00-04:00,-1,15357.649,15329.748999999996,15366.949,15329.748999999996,27.400000000003274,53.560000000006546,TP,2.946,13,4,3,0.0606,2.2506,0.2937,0.0482,0,-26631.791146005373
2021-10-25 09:42:00-04:00,2021-10-25 10:21:00-04:00,1,15357.679,15421.368999999999,15336.449,15421.368999999999,63.18999999999869,125.13999999999739,TP,2.976,9,0,7,0.1382,84.2205,0.0809,0.0408,0,-26506.651146005377
2021-10-25 11:21:00-04:00,2021-10-25 11:34:00-04:00,1,15430.869,15425.089,15425.089,15448.209000000003,-6.280000000000655,-13.80000000000131,SL,-1.087,11,0,6,0.0375,84.2954,0.3938,0.0522,1,-26520.45114600538
2021-10-25 12:12:00-04:00,2021-10-25 12:20:00-04:00,1,15469.307,15464.377,15464.377,15484.097000000002,-5.430000000000291,-12.100000000000582,SL,-1.101,12,0,5,0.0319,84.3344,0.6413,0.0351,1,-26532.551146005382
2021-10-25 13:03:00-04:00,2021-10-25 13:12:00-04:00,-1,15508.839,15514.449,15514.449,15492.008999999998,-6.110000000000582,-13.460000000001164,SL,-1.089,13,0,3,0.0362,1.2538,1.2855,0.0292,1,-26546.011146005385
2021-10-26 09:46:00-04:00,2021-10-26 10:01:00-04:00,-1,15648.449,15665.729,15665.729,15596.609000000004,-17.779999999998836,-36.799999999997674,SL,-1.029,9,1,3,0.1104,0.3505,1.9922,0.0414,1,-26582.811146005384
2021-10-26 10:46:00-04:00,2021-10-26 10:59:00-04:00,1,15693.859,15683.869,15683.869,15723.829,-10.489999999999782,-22.219999999999562,SL,-1.05,10,1,5,0.0637,84.5585,0.6376,0.0538,1,-26605.031146005385
2021-10-26 11:09:00-04:00,2021-10-26 11:33:00-04:00,1,15665.229,15652.769,15652.769,15702.608999999997,-12.959999999999127,-27.159999999998252,SL,-1.04,11,1,3,0.0795,84.5303,0.456,0.0474,1,-26632.191146005385
2021-10-26 12:00:00-04:00,2021-10-26 12:15:00-04:00,-1,15591.409,15609.259,15609.259,15537.858999999999,-18.350000000000364,-37.94000000000073,SL,-1.028,12,1,3,0.1145,0.7561,1.6337,0.0631,0,-26670.131146005388
2021-10-26 13:13:00-04:00,2021-10-26 13:22:00-04:00,1,15556.399,15541.859,15541.859,15600.018999999997,-15.039999999999054,-31.319999999998107,SL,-1.034,13,1,3,0.0935,84.4221,0.2404,0.066,0,-26701.451146005387
2021-10-27 09:53:00-04:00,2021-10-27 10:03:00-04:00,1,15638.979,15625.719,15625.719,15678.759,-13.760000000000218,-28.760000000000435,SL,-1.038,9,2,4,0.0848,84.5044,0.4631,0.0571,1,-26730.21114600539
2021-10-27 10:08:00-04:00,2021-10-27 10:54:00-04:00,1,15593.879,15656.909000000001,15572.869,15656.909000000001,62.530000000000655,123.82000000000131,TP,2.976,10,2,4,0.1347,84.4595,0.7536,0.074,1,-26606.39114600539
2021-10-27 11:27:00-04:00,2021-10-27 11:37:00-04:00,1,15654.939,15642.479,15642.479,15692.319000000003,-12.960000000000946,-27.16000000000189,SL,-1.04,11,2,5,0.0796,84.5202,0.3607,0.0671,1,-26633.551146005393
2021-10-27 11:47:00-04:00,2021-10-27 11:50:00-04:00,1,15662.879,15650.189,15650.189,15700.949000000002,-13.19000000000051,-27.620000000001017,SL,-1.039,11,2,4,0.081,84.528,0.3098,0.0613,1,-26661.171146005396
2021-10-27 11:57:00-04:00,2021-10-27 12:00:00-04:00,-1,15657.869,15669.639,15669.639,15622.559000000005,-12.269999999998618,-25.779999999997234,SL,-1.042,11,2,3,0.0752,0.3284,0.9177,0.0555,1,-26686.951146005395
2021-10-27 13:12:00-04:00,2021-10-27 13:25:00-04:00,1,15700.809,15718.118999999995,15695.039,15718.118999999995,16.809999999995853,32.3799999999917,TP,2.913,13,2,4,0.0367,84.5654,0.0674,0.0385,1,-26654.571146005404
2021-10-28 09:41:00-04:00,2021-10-28 09:44:00-04:00,-1,15648.749,15675.769,15675.769,15567.688999999998,-27.520000000000437,-56.280000000000875,SL,-1.019,9,3,3,0.1727,0.4219,0.8412,0.0515,0,-26710.851146005407
2021-10-28 09:56:00-04:00,2021-10-28 10:04:00-04:00,-1,15667.359,15689.639,15689.639,15600.519000000004,-22.779999999998836,-46.799999999997674,SL,-1.022,9,3,3,0.1422,0.3026,0.9589,0.0645,1,-26757.651146005406
2021-10-28 10:24:00-04:00,2021-10-28 10:25:00-04:00,-1,15699.357,15709.749,15709.749,15668.181,-10.891999999999825,-23.02399999999965,SL,-1.048,10,3,3,0.0662,0.0982,1.1608,0.0822,1,-26780.675146005407
2021-10-28 12:32:00-04:00,2021-10-28 12:36:00-04:00,1,15759.947,15748.849,15748.849,15793.241,-11.597999999999956,-24.43599999999991,SL,-1.045,12,3,3,0.0704,84.6233,0.204,0.0378,1,-26805.11114600541
2021-10-28 13:20:00-04:00,2021-10-28 14:25:00-04:00,1,15727.789,15762.619000000002,15716.179,15762.619000000002,34.330000000001746,67.4200000000035,TP,2.957,13,3,4,0.0738,84.5919,0.0,0.043,1,-26737.691146005407
2021-10-29 09:49:00-04:00,2021-10-29 09:54:00-04:00,-1,15688.029,15701.549,15701.549,15647.469,-14.020000000000437,-29.28000000000087,SL,-1.037,9,4,3,0.0862,0.5345,0.5504,0.0561,1,-26766.97114600541
2021-10-29 10:56:00-04:00,2021-10-29 11:17:00-04:00,1,15704.559,15734.559,15694.559,15734.559,29.5,57.76,TP,2.95,10,4,4,0.0637,84.5691,0.5414,0.0582,1,-26709.21114600541
2021-10-29 12:17:00-04:00,2021-10-29 12:23:00-04:00,1,15773.379,15787.209000000003,15768.769,15787.209000000003,13.330000000001746,25.420000000003494,TP,2.892,12,4,5,0.0292,84.6364,0.1028,0.0327,1,-26683.79114600541
2021-10-29 12:38:00-04:00,2021-10-29 12:47:00-04:00,1,15801.299,15795.369,15795.369,15819.089000000002,-6.430000000000291,-14.100000000000582,SL,-1.084,12,4,3,0.0375,84.6635,0.0741,0.0338,1,-26697.89114600541
2021-10-29 13:24:00-04:00,2021-10-29 13:26:00-04:00,1,15813.039,15808.159,15808.159,15827.679000000004,-5.380000000001019,-12.000000000002037,SL,-1.102,13,4,4,0.0309,84.6749,0.1483,0.0283,1,-26709.891146005415
2021-11-01 10:16:00-04:00,2021-11-01 10:21:00-04:00,-1,15807.879,15822.539,15822.539,15763.899000000001,-15.159999999999854,-31.559999999999707,SL,-1.034,10,0,3,0.0927,0.7358,0.3601,0.0728,0,-26741.451146005416
2021-11-01 10:25:00-04:00,2021-11-01 10:42:00-04:00,1,15827.549,15804.659,15804.659,15896.219000000005,-23.390000000001237,-48.020000000002476,SL,-1.022,10,0,4,0.1446,84.689,0.5753,0.0788,0,-26789.47114600542
2021-11-01 12:00:00-04:00,2021-11-01 12:09:00-04:00,-1,15866.169,15872.347,15872.347,15847.635,-6.677999999999884,-14.595999999999767,SL,-1.081,12,0,5,0.0389,0.3657,0.0086,0.0333,0,-26804.06714600542
2021-11-01 12:52:00-04:00,2021-11-01 12:58:00-04:00,-1,15866.819,15871.837,15871.837,15851.765,-5.518000000000029,-12.276000000000058,SL,-1.1,12,0,3,0.0316,0.3616,0.0127,0.0258,0,-26816.343146005423
2021-11-01 13:08:00-04:00,2021-11-01 13:23:00-04:00,-1,15875.619,15855.459000000003,15882.339,15855.459000000003,19.659999999998035,38.07999999999607,TP,2.926,13,0,3,0.0423,0.306,0.0681,0.0252,0,-26778.26314600543
2021-11-02 09:30:00-04:00,2021-11-02 09:35:00-04:00,1,15884.827,15906.057999999997,15877.75,15906.057999999997,20.730999999997948,40.221999999995894,TP,2.929,9,1,5,0.0446,84.7442,0.2479,0.0185,1,-26738.041146005435
2021-11-02 10:37:00-04:00,2021-11-02 10:43:00-04:00,1,15964.359,15953.409,15953.409,15997.209000000003,-11.450000000000728,-24.140000000001454,SL,-1.046,10,1,4,0.0686,84.8202,0.2516,0.0586,1,-26762.181146005438
2021-11-02 12:15:00-04:00,2021-11-02 12:20:00-04:00,-1,15937.429,15942.849,15942.849,15921.169,-5.920000000000073,-13.080000000000146,SL,-1.092,12,1,5,0.034,0.3393,0.9919,0.0372,1,-26775.26114600544
2021-11-02 13:16:00-04:00,2021-11-02 13:23:00-04:00,-1,15960.319,15967.457,15967.457,15938.904999999997,-7.6380000000008295,-16.516000000001657,SL,-1.07,13,1,3,0.0447,0.1954,1.1339,0.031,1,-26791.777146005443
2021-11-03 10:39:00-04:00,2021-11-03 14:00:00-04:00,1,15967.349,16016.518999999998,15950.959,16016.518999999998,48.669999999998254,96.09999999999651,TP,2.969,10,2,3,0.1026,84.823,0.1512,0.0557,0,-26695.677146005448
2021-11-04 10:45:00-04:00,2021-11-04 10:49:00-04:00,1,16323.299,16341.389000000003,16317.269,16341.389000000003,17.590000000001965,33.94000000000393,TP,2.917,10,3,3,0.0369,85.154,0.7823,0.0472,1,-26661.737146005446
2021-11-04 11:31:00-04:00,2021-11-04 13:33:00-04:00,1,16275.369,16337.649000000001,16254.609,16337.649000000001,61.780000000000655,122.32000000000131,TP,2.976,11,3,4,0.1276,85.1103,0.4901,0.0466,1,-26539.417146005446
2021-11-05 09:44:00-04:00,2021-11-05 09:48:00-04:00,1,16433.549,16419.469,16419.469,16475.788999999993,-14.579999999998108,-30.399999999996215,SL,-1.036,9,4,5,0.0857,85.2536,0.2814,0.0476,1,-26569.817146005444
2021-11-05 10:05:00-04:00,2021-11-05 10:09:00-04:00,-1,16437.499,16411.519,16446.159,16411.519,25.479999999999563,49.719999999999125,TP,2.942,10,4,3,0.0527,0.1284,1.6568,0.0628,1,-26520.097146005446
2021-11-05 10:22:00-04:00,2021-11-05 10:27:00-04:00,1,16440.359,16429.859,16429.859,16471.859,-11.0,-23.24,SL,-1.048,10,4,4,0.0639,85.2597,0.3227,0.0732,1,-26543.337146005448
2021-11-05 10:41:00-04:00,2021-11-05 11:48:00-04:00,-1,16436.349,16447.647,16447.647,16402.45499999999,-11.798000000002503,-24.836000000005004,SL,-1.044,10,4,3,0.0687,0.1354,1.6499,0.066,1,-26568.173146005454
2021-11-05 12:18:00-04:00,2021-11-05 12:26:00-04:00,1,16431.049,16422.269,16422.269,16457.388999999996,-9.279999999998836,-19.79999999999767,SL,-1.057,12,4,5,0.0534,85.2513,0.2663,0.0382,1,-26587.973146005454
2021-11-05 12:34:00-04:00,2021-11-05 12:36:00-04:00,1,16425.499,16418.269,16418.269,16447.189,-7.729999999999563,-16.699999999999125,SL,-1.069,12,4,3,0.044,85.2464,0.2326,0.039,1,-26604.673146005454
2021-11-05 13:30:00-04:00,2021-11-05 15:00:00-04:00,1,16324.779,16366.549,16300.889,16396.449000000004,41.27000000000044,81.30000000000088,EOD,1.728,13,4,3,0.1463,85.1553,0.383,0.0577,0,-26523.373146005455
2021-11-08 09:31:00-05:00,2021-11-08 09:53:00-05:00,1,16369.779,16341.269,16341.269,16455.309,-29.01000000000022,-59.26000000000044,SL,-1.018,9,0,6,0.1742,85.1961,0.1718,0.0262,1,-26582.633146005457
2021-11-08 10:43:00-05:00,2021-11-08 10:56:00-05:00,1,16321.489,16353.558999999996,16310.799,16353.558999999996,31.56999999999607,61.89999999999214,TP,2.953,10,0,7,0.0655,85.1523,0.1235,0.0704,0,-26520.733146005467
2021-11-08 11:02:00-05:00,2021-11-08 11:13:00-05:00,1,16347.099,16334.299,16334.299,16385.498999999996,-13.299999999999272,-27.839999999998543,SL,-1.039,11,0,3,0.0783,85.1756,0.0333,0.063,0,-26548.573146005467
2021-11-08 11:17:00-05:00,2021-11-08 12:06:00-05:00,1,16338.319,16323.959,16323.959,16381.398999999996,-14.859999999998763,-30.959999999997525,SL,-1.035,11,0,3,0.0879,85.1676,0.0204,0.0612,0,-26579.533146005466
2021-11-08 12:38:00-05:00,2021-11-08 13:01:00-05:00,1,16335.349,16355.119,16328.759,16355.119,19.270000000000437,37.30000000000087,TP,2.924,12,0,3,0.0403,85.1649,0.0386,0.0408,0,-26542.233146005467
2021-11-08 13:21:00-05:00,2021-11-08 13:29:00-05:00,-1,16366.469,16372.539,16372.539,16348.258999999995,-6.570000000001528,-14.380000000003056,SL,-1.082,13,0,5,0.0371,0.5629,0.5489,0.0374,1,-26556.61314600547
2021-11-09 09:32:00-05:00,2021-11-09 09:49:00-05:00,-1,16383.886999999999,16334.501,16400.349,16334.501,48.8859999999986,96.53199999999721,TP,2.97,9,1,3,0.1005,0.456,0.5723,0.0243,1,-26460.081146005476
2021-11-09 10:53:00-05:00,2021-11-09 10:56:00-05:00,1,16276.049,16261.659,16261.659,16319.219000000005,-14.890000000001237,-31.020000000002472,SL,-1.035,10,1,8,0.0884,85.1109,0.7727,0.1023,0,-26491.10114600548
2021-11-09 11:21:00-05:00,2021-11-09 11:44:00-05:00,-1,16249.719,16270.339,16270.339,16187.858999999997,-21.1200000000008,-43.4800000000016,SL,-1.024,11,1,4,0.1269,1.2854,0.2486,0.0779,0,-26534.581146005483
2021-11-09 12:05:00-05:00,2021-11-09 13:28:00-05:00,1,16222.539,16199.759,16199.759,16290.879000000003,-23.280000000000655,-47.80000000000131,SL,-1.022,12,1,7,0.1404,85.0618,1.1051,0.0773,0,-26582.381146005486
2021-11-10 09:37:00-05:00,2021-11-10 09:41:00-05:00,-1,16089.129,16119.039,16119.039,15999.399000000001,-30.409999999999854,-62.05999999999971,SL,-1.017,9,2,4,0.1859,2.2964,0.2983,0.0627,0,-26644.441146005487
2021-11-10 09:52:00-05:00,2021-11-10 09:56:00-05:00,1,16130.319,16165.839,16118.479,16165.839,35.02000000000044,68.80000000000088,TP,2.958,9,2,3,0.0734,84.9764,1.6725,0.0778,0,-26575.641146005488
2021-11-10 10:09:00-05:00,2021-11-10 10:12:00-05:00,-1,16192.309,16203.149,16203.149,16159.788999999999,-11.340000000000146,-23.92000000000029,SL,-1.046,10,2,6,0.0669,1.6445,0.3408,0.0904,1,-26599.56114600549
