half_spread_cents,flat_fee_cents,fee_rate_pct,final_bankroll,pnl,roi_pct,n_trades,win_rate,max_drawdown_pct,sharpe_daily
2.0,0.5,3.0,351761.0790453866,351661.0790453866,351661.0790453866,11561,0.5342963411469596,-74.64852045545095,6.069651605854478
2.0,0.5,4.0,290550.6745638181,290450.6745638181,290450.6745638181,11561,0.5342963411469596,-75.5730985455133,5.087299144085023
2.0,1.0,0.0,465704.17110843334,465604.17110843334,465604.1711084334,11561,0.5342963411469596,-72.84585185489522,7.901230671161854
2.0,1.0,1.0,409191.30740421446,409091.30740421446,409091.30740421446,11561,0.5342963411469596,-73.83473593358022,6.998124923108585
2.0,1.0,2.0,348021.66593673243,347921.66593673243,347921.66593673243,11561,0.5342963411469596,-74.78838771777455,6.008286479699161
2.0,1.0,3.0,287262.4730298395,287162.4730298395,287162.4730298395,11561,0.5342963411469596,-75.70803498616542,5.033809724269227
2.0,1.0,4.0,235114.7571410118,235014.7571410118,235014.7571410118,11561,0.5342963411469596,-76.59486367880494,4.175168637415611
2.5,0.0,0.0,522470.37769518065,522370.37769518065,522370.37769518065,11561,0.5342963411469596,-71.48801241030445,8.890321466622838
2.5,0.0,1.0,463414.59209032863,463314.59209032863,463314.59209032863,11561,0.5342963411469596,-72.53500715119388,7.946579381389112
2.5,0.0,2.0,406862.6274124581,406762.6274124581,406762.6274124581,11561,0.5342963411469596,-73.54438635920559,7.033557279319089
2.5,0.0,3.0,345524.556255183,345424.556255183,345424.556255183,11561,0.5342963411469596,-74.51747191608825,6.03083515561523
2.5,0.0,4.0,284931.95620430727,284831.95620430727,284831.95620430727,11561,0.5342963411469596,-75.4555402764952,5.049398986994741
2.5,0.3,0.0,485098.06034729496,484998.06034729496,484998.060347295,11561,0.5342963411469596,-72.2045963797782,8.292251369797201
2.5,0.3,1.0,428551.2991460453,428451.2991460453,428451.2991460453,11561,0.5342963411469596,-73.22588677786557,7.382579269492736
2.5,0.3,2.0,368805.267138046,368705.267138046,368705.267138046,11561,0.5342963411469596,-74.21046353380967,6.412715948457598
2.5,0.3,3.0,305279.0235361189,305179.0235361189,305179.0235361189,11561,0.5342963411469596,-75.15961758340507,5.378631054490818
2.5,0.3,4.0,252295.30547560047,252195.30547560047,252195.30547560047,11561,0.5342963411469596,-76.074595473472,4.507215854962261
2.5,0.5,0.0,460716.84615608404,460616.84615608404,460616.84615608404,11561,0.5342963411469596,-72.6725563610449,7.902610697747959
