slug,asset,window_start,window_seconds,volume_usd,strike,sigma_per_sec,ticks,signal,signal_minute,signal_edge_up,p_poly_at_signal,p_fair_at_signal,fill_price,outcome,correct,pnl_naive,pnl_realistic,note
xrp-up-or-down-january-29-1am-et,xrp,2026-01-29 06:00:00+00:00,3600,18298.707466,1.8788,5.213557769157361e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-january-29-2am-et,bitcoin,2026-01-29 07:00:00+00:00,3600,448353.737605,88319.35,5e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
ethereum-up-or-down-january-29-2am-et,ethereum,2026-01-29 07:00:00+00:00,3600,53449.583068,2955.97,5.2841399189217636e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
xrp-up-or-down-january-29-2am-et,xrp,2026-01-29 07:00:00+00:00,3600,83893.765043,1.886,6.281607517700437e-05,60,DOWN,59.0,-0.38490294308370454,0.885,0.5000970569162955,0.13,DOWN,True,0.885,0.8623999999999999,
bitcoin-up-or-down-january-29-3am-et,bitcoin,2026-01-29 08:00:00+00:00,3600,183692.282806,88352.96,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
ethereum-up-or-down-january-29-3am-et,ethereum,2026-01-29 08:00:00+00:00,3600,64888.331075,2961.54,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-january-29-3am-et,xrp,2026-01-29 08:00:00+00:00,3600,22343.790097,1.8856,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-january-29-4am-et,bitcoin,2026-01-29 09:00:00+00:00,3600,182913.394564,88064.16,7.374862850542926e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
ethereum-up-or-down-january-29-4am-et,ethereum,2026-01-29 09:00:00+00:00,3600,37129.83374,2952.59,8.897322734423028e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-january-29-4am-et,xrp,2026-01-29 09:00:00+00:00,3600,51621.339709,1.8795,7.464994217758001e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-january-29-5am-et,bitcoin,2026-01-29 10:00:00+00:00,3600,389934.440604,87892.0,5e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
ethereum-up-or-down-january-29-5am-et,ethereum,2026-01-29 10:00:00+00:00,3600,472901.638408,2942.38,5.1527635002330364e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
xrp-up-or-down-january-29-5am-et,xrp,2026-01-29 10:00:00+00:00,3600,33674.487657,1.8737,5.0233766388744985e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-january-29-6am-et,bitcoin,2026-01-29 11:00:00+00:00,3600,143211.653513,87946.47,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
ethereum-up-or-down-january-29-6am-et,ethereum,2026-01-29 11:00:00+00:00,3600,88152.8977,2944.3,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-january-29-6am-et,xrp,2026-01-29 11:00:00+00:00,3600,19926.498035,1.8744,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-january-29-7am-et,bitcoin,2026-01-29 12:00:00+00:00,3600,154973.196383,87846.5,5e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
ethereum-up-or-down-january-29-7am-et,ethereum,2026-01-29 12:00:00+00:00,3600,53172.470176,2929.29,7.75289416410738e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
xrp-up-or-down-january-29-7am-et,xrp,2026-01-29 12:00:00+00:00,3600,162876.684704,1.8711,5.447941076480361e-05,60,UP,58.0,0.39468740243963557,0.34,0.7346874024396356,0.35500000000000004,UP,True,0.6599999999999999,0.6329,
bitcoin-up-or-down-january-29-8am-et,bitcoin,2026-01-29 13:00:00+00:00,3600,115288.483488,88121.21,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
ethereum-up-or-down-january-29-8am-et,ethereum,2026-01-29 13:00:00+00:00,3600,57096.347277,2936.34,6.145593419113676e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-january-29-8am-et,xrp,2026-01-29 13:00:00+00:00,3600,23944.968329,1.8731,6.735864358830864e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
