timestamp,flat $1/trade,flat $2/trade,flat $5/trade,fixed_pct (2.0%/trade),kelly (10%K),kelly (25%K),kelly (50%K)
2026-05-15 17:00:00+00:00,143.6347820209151,190.76456404183796,332.15391010458467,217.86304867936164,204.5551225671309,498.71529467512175,950.9807558455227
2026-05-15 18:00:00+00:00,142.6097820209151,188.71956404183797,327.04891010458465,213.41364248630265,204.5551225671309,498.71529467512175,950.9807558455227
2026-05-15 18:00:00+00:00,141.5847820209151,186.67456404183798,321.94391010458463,209.05500417958208,202.77924931190066,487.91660779220587,909.8116342720629
2026-05-15 19:00:00+00:00,142.3615838227169,188.2331676454416,325.84791911359366,212.3187957584477,202.77924931190066,487.91660779220587,909.8116342720629
2026-05-15 20:00:00+00:00,141.3365838227169,186.1881676454416,320.74291911359364,207.98249232497537,202.77924931190066,485.2899760286094,900.0295902395175
2026-05-15 21:00:00+00:00,142.41684698061164,188.35369396123107,326.1642349030673,212.49180705312378,204.72379146493353,496.94905492132773,943.2895108638652
2026-05-15 21:00:00+00:00,143.58964917841382,190.70429835683547,332.04824589207834,217.49227340036637,204.72379146493353,500.143861982853,955.4320113290901
2026-05-15 23:00:00+00:00,142.56464917841382,188.65929835683548,326.9432458920783,213.0504310229989,201.90781359044058,482.9706896854718,889.8337985126799
2026-05-16 00:00:00+00:00,143.4088080569185,190.35261611384482,331.1840402846017,216.66370432444745,201.90781359044058,486.2737087025275,902.0183047927226
2026-05-16 01:00:00+00:00,142.3838080569185,188.30761611384483,326.07904028460166,212.23876475622873,201.90781359044058,481.91243674218697,885.8518838540216
2026-05-16 02:00:00+00:00,143.2635699616804,190.07213992336864,330.49784980841116,215.98938023162944,201.90781359044058,481.91243674218697,885.8518838540216
2026-05-16 03:00:00+00:00,142.23856996168038,188.02713992336865,325.39284980841114,211.5781968749042,201.90781359044058,481.91243674218697,883.8656521607837
2026-05-16 04:00:00+00:00,143.19376798148235,189.9425359629726,330.188839907421,215.63633618835533,201.90781359044058,481.91243674218697,883.8656521607837
2026-05-16 04:00:00+00:00,143.93867948590713,191.43735897182216,333.9333974295449,218.86549957394845,201.90781359044058,481.91243674218697,883.8656521607837
2026-05-16 06:00:00+00:00,145.01894264380186,193.60288528761163,339.3547132190186,223.6110328383851,201.90781359044058,481.91243674218697,883.8656521607837
2026-05-16 06:00:00+00:00,146.19174484160405,195.95348968321602,345.2387242080296,228.8734241569825,201.90781359044058,481.91243674218697,883.8656521607837
2026-05-16 07:00:00+00:00,147.25007817493739,198.0751563498827,350.5503908746963,233.73579897738767,203.44464602478897,491.10752925312073,917.6080516762948
2026-05-16 07:00:00+00:00,148.33034133283212,200.24068266567215,355.97170666417,238.80409600361264,206.0757857138701,507.0113781066927,977.0527116036825
2026-05-16 08:00:00+00:00,149.04447176761474,201.67394353523736,359.562358838083,242.23372187135155,206.0757857138701,507.0113781066927,977.0527116036825
2026-05-16 09:00:00+00:00,148.01947176761473,199.62894353523737,354.457358838083,237.287153945176,203.78444620407615,492.9435887587739,922.847403451213
2026-05-16 09:00:00+00:00,149.03528809414536,201.6655761882986,359.55644047073605,242.12668596164036,205.09323530340598,500.8835512615458,952.5901806143653
2026-05-16 10:00:00+00:00,149.91504999890725,203.4300999978224,363.97524999454555,246.40617531894253,209.1587764459997,525.7314809552332,1036.8667308801505
2026-05-16 10:00:00+00:00,148.89004999890724,201.3850999978224,358.87024999454553,241.3744893424361,207.4387008340126,514.9491512064983,994.3508481615266
2026-05-16 11:00:00+00:00,147.86504999890724,199.34009999782242,353.7652499945455,236.44544975985042,207.4387008340126,510.3660801602488,976.6656216105505
2026-05-16 12:00:00+00:00,148.64185180070905,200.89870360142604,357.66925900355454,240.13751933285218,207.4387008340126,510.3660801602488,976.6656216105505
2026-05-16 13:00:00+00:00,147.61685180070904,198.85370360142605,352.5642590035545,235.233713938462,205.41730454810323,497.9586178382264,929.1925039431849
2026-05-16 13:00:00+00:00,146.59185180070904,196.80870360142606,347.4592590035545,230.42994617411736,205.41730454810323,496.09654557134087,922.2568973913311
2026-05-16 14:00:00+00:00,145.56685180070903,194.76370360142607,342.3542590035545,225.72417527216535,205.41730454810323,496.09654557134087,922.2568973913311
2026-05-16 14:00:00+00:00,146.37671418603014,196.38842837206826,346.42357093016,229.39785806990366,205.41730454810323,496.09654557134087,922.2568973913311
2026-05-16 15:00:00+00:00,147.35171418603014,198.34342837206827,351.31857093016,233.88905608807377,206.53417893123267,502.86504996596653,947.4361531706558
2026-05-16 15:00:00+00:00,148.47725182043874,200.59950364088547,356.96625910220297,239.1724636917512,209.4091991068945,520.3905804698231,1013.4888693899031
2026-05-16 16:00:00+00:00,147.45225182043873,198.55450364088549,351.86125910220295,234.28834543243948,209.4091991068945,520.3905804698231,1013.4888693899031
