slug,asset,window_start,window_seconds,volume_usd,strike,sigma_per_sec,ticks,signal,signal_minute,signal_edge_up,p_poly_at_signal,p_fair_at_signal,fill_price,outcome,correct,pnl_naive,pnl_realistic,note
ethereum-up-or-down-september-17-11pm-et,ethereum,2025-09-18 03:00:00+00:00,3600,49969.826041,4613.52,5.691852703609538e-05,60,DOWN,3.0,-0.05837551481647152,0.46,0.4016244851835285,0.555,UP,False,-0.54,-0.5711,
ethereum-up-or-down-september-18-3am-et,ethereum,2025-09-18 07:00:00+00:00,3600,19049.813218,4571.37,8.727944629012114e-05,60,DOWN,7.0,-0.06374684985658718,0.63,0.5662531501434128,0.385,UP,False,-0.37,-0.3977,
ethereum-up-or-down-september-18-5am-et,ethereum,2025-09-18 09:00:00+00:00,3600,22435.917914,4602.44,6.236725349424382e-05,60,DOWN,3.0,-0.05914772257481765,0.43,0.37085227742518234,0.5850000000000001,DOWN,True,0.42999999999999994,0.39829999999999993,
ethereum-up-or-down-september-18-7am-et,ethereum,2025-09-18 11:00:00+00:00,3600,26662.583467,4574.28,5.808867549985133e-05,60,UP,1.0,0.18058069198522242,0.485,0.6655806919852224,0.5,UP,True,0.515,0.485,
ethereum-up-or-down-september-18-8am-et,ethereum,2025-09-18 12:00:00+00:00,3600,36893.996974,4576.12,5.303996003496266e-05,60,UP,5.0,0.07562564010435863,0.445,0.5206256401043586,0.46,DOWN,False,-0.445,-0.4742,
ethereum-up-or-down-september-18-9am-et,ethereum,2025-09-18 13:00:00+00:00,3600,32350.015779,4571.04,6.45729191868587e-05,60,DOWN,4.0,-0.15365757733999585,0.53,0.37634242266000417,0.485,UP,False,-0.47,-0.4997,
ethereum-up-or-down-september-18-10am-et,ethereum,2025-09-18 14:00:00+00:00,3600,23731.489761,4588.5,0.00010387430503344385,60,UP,1.0,0.11334636628438732,0.505,0.6183463662843873,0.52,UP,True,0.495,0.46459999999999996,
ethereum-up-or-down-september-18-11am-et,ethereum,2025-09-18 15:00:00+00:00,3600,36695.645866,4596.46,9.364007260482355e-05,60,UP,3.0,0.09354140395679467,0.48,0.5735414039567946,0.495,UP,True,0.52,0.4901,
ethereum-up-or-down-september-18-1pm-et,ethereum,2025-09-18 17:00:00+00:00,3600,39551.25895,4621.29,7.942082634401174e-05,60,UP,1.0,0.096026989849539,0.455,0.551026989849539,0.47000000000000003,DOWN,False,-0.455,-0.48440000000000005,
ethereum-up-or-down-september-18-2pm-et,ethereum,2025-09-18 18:00:00+00:00,3600,19766.685361,4609.36,8.5011749313743e-05,60,DOWN,2.0,-0.11532638523484828,0.515,0.39967361476515173,0.5,UP,False,-0.485,-0.515,
ethereum-up-or-down-september-18-5pm-et,ethereum,2025-09-18 21:00:00+00:00,3600,19907.520954,4604.85,5.277641939259646e-05,60,DOWN,15.0,-0.06932903113195144,0.275,0.2056709688680486,0.74,DOWN,True,0.275,0.2402,
ethereum-up-or-down-september-18-6pm-et,ethereum,2025-09-18 22:00:00+00:00,3600,30922.47919,4594.73,5e-05,60,DOWN,1.0,-0.08973843410812293,0.51,0.4202615658918771,0.505,DOWN,True,0.51,0.4799,
ethereum-up-or-down-september-18-7pm-et,ethereum,2025-09-18 23:00:00+00:00,3600,23935.037147,4590.97,5e-05,60,DOWN,1.0,-0.19990939410354996,0.525,0.32509060589645006,0.49,DOWN,True,0.525,0.49520000000000003,
ethereum-up-or-down-september-18-9pm-et,ethereum,2025-09-19 01:00:00+00:00,3600,39579.355561,4609.79,5.688997692573674e-05,60,UP,5.0,0.07078836496129265,0.455,0.5257883649612927,0.47000000000000003,DOWN,False,-0.455,-0.48440000000000005,
ethereum-up-or-down-september-18-10pm-et,ethereum,2025-09-19 02:00:00+00:00,3600,39476.549988,4606.92,6.552142206404616e-05,60,UP,2.0,0.05575751986075561,0.475,0.5307575198607556,0.49,DOWN,False,-0.475,-0.5048,
ethereum-up-or-down-september-18-11pm-et,ethereum,2025-09-19 03:00:00+00:00,3600,21193.345796,4589.1,5.003784643152273e-05,60,UP,5.0,0.05641049814831034,0.575,0.6314104981483103,0.59,DOWN,False,-0.575,-0.6068,
ethereum-up-or-down-september-19-12am-et,ethereum,2025-09-19 04:00:00+00:00,3600,44696.795792,4549.98,9.866339182453049e-05,60,DOWN,1.0,-0.13254273642035064,0.555,0.4224572635796494,0.45999999999999996,UP,False,-0.44499999999999995,-0.47419999999999995,
ethereum-up-or-down-september-19-2am-et,ethereum,2025-09-19 06:00:00+00:00,3600,31122.448086,4540.78,5.895454777564395e-05,60,DOWN,1.0,-0.07383480612040855,0.545,0.4711651938795915,0.47,DOWN,True,0.545,0.5156000000000001,
ethereum-up-or-down-september-19-3am-et,ethereum,2025-09-19 07:00:00+00:00,3600,29951.680484,4523.81,6.491632352127226e-05,60,DOWN,3.0,-0.12167610856889627,0.615,0.4933238914311037,0.4,UP,False,-0.385,-0.41300000000000003,
ethereum-up-or-down-september-19-4am-et,ethereum,2025-09-19 08:00:00+00:00,3600,24073.974657,4539.06,5.217628718505326e-05,60,DOWN,3.0,-0.06083157615874435,0.56,0.4991684238412557,0.45499999999999996,DOWN,True,0.56,0.5309,
ethereum-up-or-down-september-19-5am-et,ethereum,2025-09-19 09:00:00+00:00,3600,31010.810933,4534.23,5e-05,60,UP,1.0,0.0726862265837388,0.515,0.5876862265837388,0.53,DOWN,False,-0.515,-0.5456000000000001,
ethereum-up-or-down-september-19-6am-et,ethereum,2025-09-19 10:00:00+00:00,3600,27003.096286,4522.65,5.666283529577851e-05,60,DOWN,1.0,-0.08752534449413618,0.555,0.46747465550586387,0.45999999999999996,UP,False,-0.44499999999999995,-0.47419999999999995,
ethereum-up-or-down-september-19-8am-et,ethereum,2025-09-19 12:00:00+00:00,3600,28520.419092,4513.79,5e-05,60,DOWN,9.0,-0.06392465558880145,0.66,0.5960753444111986,0.355,UP,False,-0.33999999999999997,-0.3671,
ethereum-up-or-down-september-19-9am-et,ethereum,2025-09-19 13:00:00+00:00,3600,61398.071788,4518.59,5.119830343637326e-05,60,UP,5.0,0.06753242524261904,0.6,0.667532425242619,0.615,UP,True,0.4,0.3677,
ethereum-up-or-down-september-19-11am-et,ethereum,2025-09-19 15:00:00+00:00,3600,40409.252715,4495.75,0.00010133970143009725,60,DOWN,4.0,-0.11025898017812152,0.515,0.4047410198218785,0.5,DOWN,True,0.515,0.485,
