slug,asset,window_start,window_seconds,volume_usd,strike,sigma_per_sec,ticks,signal,signal_minute,signal_edge_up,p_poly_at_signal,p_fair_at_signal,fill_price,outcome,correct,pnl_naive,pnl_realistic,note
ethereum-up-or-down-june-6-2026-12pm-et,ethereum,2026-06-06 16:00:00+00:00,3600,8624.709228999995,1560.45,0.00013800231145321386,60,DOWN,57.0,-0.3329152500692297,0.825,0.4920847499307703,0.19000000000000006,UP,False,-0.17500000000000004,-0.19880000000000006,
solana-up-or-down-june-6-2026-12pm-et,solana,2026-06-06 16:00:00+00:00,3600,5021.821826000007,62.04,0.00022510247668955006,60,DOWN,56.0,-0.34076441090858867,0.68,0.3392355890914114,0.33499999999999996,UP,False,-0.31999999999999995,-0.34669999999999995,
xrp-up-or-down-june-6-2026-12pm-et,xrp,2026-06-06 16:00:00+00:00,3600,4250.452233000002,1.0963,0.00018257293903619742,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-june-6-2026-1pm-et,bitcoin,2026-06-06 17:00:00+00:00,3600,36952.73916499999,60774.0,8.591813823118228e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
ethereum-up-or-down-june-6-2026-1pm-et,ethereum,2026-06-06 17:00:00+00:00,3600,10773.419139000009,1563.58,0.00010744809654507064,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
solana-up-or-down-june-6-2026-1pm-et,solana,2026-06-06 17:00:00+00:00,3600,4965.600291000001,62.13,0.00016994881560184968,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-june-6-2026-1pm-et,xrp,2026-06-06 17:00:00+00:00,3600,3049.4124130000005,1.0955,0.00016161755347592494,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-june-6-2026-2pm-et,bitcoin,2026-06-06 18:00:00+00:00,3600,45251.49980999999,60576.19,7.489097763393035e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
ethereum-up-or-down-june-6-2026-2pm-et,ethereum,2026-06-06 18:00:00+00:00,3600,6169.347063999997,1553.53,0.00012369106760486395,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
solana-up-or-down-june-6-2026-2pm-et,solana,2026-06-06 18:00:00+00:00,3600,2692.104995,61.62,0.00016203029664021222,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
xrp-up-or-down-june-6-2026-2pm-et,xrp,2026-06-06 18:00:00+00:00,3600,1470.1544770000003,1.0826,0.0001653748181889073,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-june-6-2026-3pm-et,bitcoin,2026-06-06 19:00:00+00:00,3600,29758.113214999987,60637.2,7.647985144474716e-05,60,DOWN,59.0,-0.5510848713058747,0.715,0.16391512869412528,0.30000000000000004,DOWN,True,0.715,0.689,
ethereum-up-or-down-june-6-2026-3pm-et,ethereum,2026-06-06 19:00:00+00:00,3600,4994.7062520000045,1556.59,0.00011046374988144565,60,DOWN,59.0,-0.5862441719210869,0.625,0.038755828078913035,0.39,DOWN,True,0.625,0.5972,
solana-up-or-down-june-6-2026-3pm-et,solana,2026-06-06 19:00:00+00:00,3600,4429.530433,61.74,0.0001365299108489914,60,DOWN,59.0,-0.6581762244270373,0.8,0.14182377557296277,0.21499999999999997,DOWN,True,0.8,0.7757000000000001,
xrp-up-or-down-june-6-2026-3pm-et,xrp,2026-06-06 19:00:00+00:00,3600,4530.966645999998,1.0849,0.0001144608616069075,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-june-6-2026-4pm-et,bitcoin,2026-06-06 20:00:00+00:00,3600,23304.55321100002,60600.0,5.517273558390263e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
ethereum-up-or-down-june-6-2026-4pm-et,ethereum,2026-06-06 20:00:00+00:00,3600,9202.894711999996,1554.55,8.431013946771709e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
solana-up-or-down-june-6-2026-4pm-et,solana,2026-06-06 20:00:00+00:00,3600,2366.6429580000004,61.64,0.00013306611155670223,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
xrp-up-or-down-june-6-2026-4pm-et,xrp,2026-06-06 20:00:00+00:00,3600,1719.063,1.0807,0.00010104658404907158,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-june-6-2026-5pm-et,bitcoin,2026-06-06 21:00:00+00:00,3600,21950.656809999986,60711.69,5.219564834317077e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
ethereum-up-or-down-june-6-2026-5pm-et,ethereum,2026-06-06 21:00:00+00:00,3600,9272.086482000002,1557.62,8.205742136469353e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
solana-up-or-down-june-6-2026-5pm-et,solana,2026-06-06 21:00:00+00:00,3600,2768.5825940000013,61.85,0.00011452111104585094,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
xrp-up-or-down-june-6-2026-5pm-et,xrp,2026-06-06 21:00:00+00:00,3600,3278.3309269999995,1.085,0.0001005468816764537,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-june-6-2026-6pm-et,bitcoin,2026-06-06 22:00:00+00:00,3600,39593.53933999999,60751.22,6.368852731670762e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
ethereum-up-or-down-june-6-2026-6pm-et,ethereum,2026-06-06 22:00:00+00:00,3600,8122.292479,1558.2,7.574232634012035e-05,60,DOWN,57.0,-0.33509845061082877,0.935,0.5999015493891713,0.07999999999999995,UP,False,-0.06499999999999995,-0.08659999999999995,
solana-up-or-down-june-6-2026-6pm-et,solana,2026-06-06 22:00:00+00:00,3600,2617.9061549999997,61.9,0.0001003356203950479,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-june-6-2026-6pm-et,xrp,2026-06-06 22:00:00+00:00,3600,2918.919557000002,1.0879,0.00010737713423331363,60,DOWN,57.0,-0.3151521182676577,0.79,0.4748478817323423,0.22499999999999998,DOWN,True,0.79,0.7655000000000001,
bitcoin-up-or-down-june-6-2026-7pm-et,bitcoin,2026-06-06 23:00:00+00:00,3600,21109.14137100004,60543.52,9.149381954386238e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
ethereum-up-or-down-june-6-2026-7pm-et,ethereum,2026-06-06 23:00:00+00:00,3600,8449.442872,1558.33,0.00010915138207589904,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
solana-up-or-down-june-6-2026-7pm-et,solana,2026-06-06 23:00:00+00:00,3600,2768.635418,61.72,0.00016061482349317207,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
xrp-up-or-down-june-6-2026-7pm-et,xrp,2026-06-06 23:00:00+00:00,3600,4612.588702000002,1.0865,0.00011715723868080929,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-june-6-2026-8pm-et,bitcoin,2026-06-07 00:00:00+00:00,3600,24582.76783300002,60884.62,5.721324759085896e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
ethereum-up-or-down-june-6-2026-8pm-et,ethereum,2026-06-07 00:00:00+00:00,3600,8118.722178000002,1569.68,7.508014949406026e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
solana-up-or-down-june-6-2026-8pm-et,solana,2026-06-07 00:00:00+00:00,3600,2960.821757999999,62.21,9.380472118028765e-05,60,DOWN,59.0,-0.4028520183312461,0.495,0.09214798166875388,0.52,DOWN,True,0.495,0.46459999999999996,
xrp-up-or-down-june-6-2026-8pm-et,xrp,2026-06-07 00:00:00+00:00,3600,5615.355973000001,1.0935,7.432398569671659e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-june-6-2026-9pm-et,bitcoin,2026-06-07 01:00:00+00:00,3600,33129.347029000026,60782.0,5.799098753686188e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
ethereum-up-or-down-june-6-2026-9pm-et,ethereum,2026-06-07 01:00:00+00:00,3600,10154.787295999999,1565.03,8.609343871416691e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
solana-up-or-down-june-6-2026-9pm-et,solana,2026-06-07 01:00:00+00:00,3600,7853.090608,62.11,0.0001239725676959239,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
xrp-up-or-down-june-6-2026-9pm-et,xrp,2026-06-07 01:00:00+00:00,3600,3775.0859459999997,1.0892,8.107423200280907e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-june-6-2026-10pm-et,bitcoin,2026-06-07 02:00:00+00:00,3600,136597.00738,61479.75,0.00015101685589973834,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
